Date,Nifty50,reliance,infosys,hdfc,hdfcbank
2019-09-09,11003.05,1222.2,829.1,2064.25,2249.6
2019-09-11,11035.7,1234.4,820.1,2071.85,2251.3
2019-09-12,10982.8,1210.35,816.4,2082.75,2270.85
2019-09-13,11075.9,1225.6,829.3,2083.85,2257.45
2019-09-16,11003.5,1210.75,827.7,2046.75,2244.15
2019-09-17,10817.6,1197.45,831.25,1996.25,2211.35
2019-09-18,10840.65,1205.7,829.85,1988.3,2187.75
2019-09-19,10704.8,1179.05,820.7,1974.6,1101.05
2019-09-20,11274.2,1254.35,805.0,2049.3,1199.6
2019-09-23,11600.2,1239.2,764.35,2162.0,1257.25
2019-09-24,11588.2,1278.7,794.05,2130.0,1253.8
2019-09-25,11440.2,1279.55,792.65,2069.95,1239.7
2019-09-26,11571.2,1296.8,782.55,2063.2,1242.5
2019-09-27,11512.4,1309.05,782.2,2035.9,1244.2
2019-09-30,11474.45,1332.25,805.65,1977.05,1227.45
2019-10-01,11359.9,1304.9,793.55,1995.65,1248.8
2019-10-03,11314.0,1311.05,785.6,1974.55,1223.55
2019-10-04,11174.75,1308.1,793.45,1978.3,1189.7
2019-10-07,11126.4,1310.1,789.55,1969.3,1186.9
2019-10-09,11313.3,1324.75,783.65,2002.0,1228.15
2019-10-10,11234.55,1362.75,783.05,1987.95,1200.55
2019-10-11,11305.05,1352.6,814.8,2010.15,1198.8
2019-10-14,11341.15,1358.0,786.1,2014.75,1204.4
2019-10-15,11428.3,1364.15,768.3,2013.3,1223.05
2019-10-16,11464.0,1372.35,771.45,2048.7,1221.1
2019-10-17,11586.35,1396.5,769.5,2089.75,1220.0
2019-10-18,11661.85,1416.35,767.85,2094.45,1229.0
2019-10-22,11588.35,1414.15,643.55,2114.9,1239.3
2019-10-23,11604.1,1392.4,650.6,2142.95,1241.6
2019-10-24,11582.6,1436.45,635.35,2144.95,1236.1
2019-10-25,11583.9,1431.2,637.45,2101.55,1229.0
2019-10-27,11627.15,1434.25,648.85,2105.35,1237.7
2019-10-29,11786.85,1467.05,650.65,2113.05,1242.5
2019-10-30,11844.1,1479.1,660.6,2107.45,1248.35
2019-10-31,11877.45,1464.35,685.6,2131.9,1230.35
2019-11-01,11890.6,1456.9,687.9,2128.6,1240.05
2019-11-04,11941.3,1457.65,709.0,2181.3,1236.85
2019-11-05,11917.2,1447.3,696.1,2181.3,1239.5
2019-11-06,11966.05,1434.9,712.3,2220.6,1256.65
2019-11-07,12012.05,1458.6,720.1,2251.0,1263.7
2019-11-08,11908.15,1445.5,708.15,2233.2,1255.6
2019-11-11,11913.45,1427.8,704.4,2234.55,1264.75
2019-11-13,11840.45,1472.3,691.35,2207.45,1257.55
2019-11-14,11872.1,1462.75,705.3,2226.8,1273.9
2019-11-15,11895.45,1470.85,703.9,2224.05,1277.9
2019-11-18,11884.5,1459.2,705.2,2236.3,1262.05
2019-11-19,11940.1,1509.75,712.85,2212.1,1271.9
2019-11-20,11999.1,1547.65,713.0,2200.95,1273.35
2019-11-21,11968.4,1537.6,713.25,2210.35,1283.35
2019-11-22,11914.4,1546.5,693.2,2237.3,1264.75
2019-11-25,12073.75,1561.55,698.1,2294.55,1271.1
2019-11-26,12037.7,1560.25,690.6,2304.65,1275.05
2019-11-27,12100.7,1569.85,695.75,2336.3,1278.4
2019-11-28,12151.15,1580.3,701.85,2309.75,1265.3
2019-11-29,12056.05,1551.15,696.35,2297.25,1274.95
2019-12-02,12048.2,1586.5,692.7,2306.6,1265.75
2019-12-03,11994.2,1578.9,698.35,2319.7,1255.4
2019-12-04,12043.2,1552.7,708.85,2322.4,1251.65
2019-12-05,12018.4,1550.85,714.85,2327.55,1245.6
2019-12-06,11921.5,1554.9,715.1,2264.65,1246.05
2019-12-09,11937.5,1572.6,717.25,2311.4,1242.95
2019-12-10,11856.8,1561.95,714.55,2295.15,1249.5
2019-12-11,11910.15,1562.4,721.05,2321.65,1248.75
2019-12-12,11971.8,1568.2,702.1,2318.45,1263.6
2019-12-13,12086.7,1582.9,711.3,2354.5,1263.85
2019-12-16,12053.95,1566.6,714.0,2375.25,1257.35
2019-12-17,12165.0,1562.7,729.7,2430.1,1271.1
2019-12-18,12221.65,1575.85,732.45,2445.15,1292.35
2019-12-19,12259.7,1609.95,730.85,2411.9,1288.8
2019-12-20,12271.8,1599.1,731.55,2404.1,1296.7
2019-12-23,12262.75,1571.4,736.0,2422.65,1302.4
2019-12-24,12214.55,1546.45,733.4,2412.75,1289.15
2019-12-26,12126.55,1515.4,728.95,2414.1,1270.45
2019-12-27,12245.8,1542.35,736.95,2444.15,1275.0
2019-12-30,12255.85,1544.2,732.9,2438.25,1282.15
2019-12-31,12168.45,1514.05,731.15,2412.55,1272.1
2020-01-01,12182.5,1509.6,736.85,2433.95,1278.6
2020-01-02,12282.2,1535.3,734.7,2466.4,1286.75
2020-01-03,12226.65,1537.15,746.0,2454.45,1268.4
2020-01-06,11993.05,1501.5,738.85,2384.1,1240.95
2020-01-07,12052.95,1524.6,727.9,2415.05,1260.6
2020-01-08,12025.35,1513.15,718.2,2406.15,1257.3
2020-01-09,12215.9,1548.0,727.55,2457.4,1271.4
2020-01-10,12256.8,1547.65,738.15,2457.55,1282.7
2020-01-13,12329.55,1543.7,773.55,2462.55,1286.0
2020-01-14,12362.3,1529.4,775.65,2492.3,1289.5
2020-01-15,12343.3,1523.85,767.55,2488.6,1284.25
2020-01-16,12355.5,1537.9,767.0,2482.1,1287.65
2020-01-17,12352.35,1581.0,767.85,2453.95,1278.15
2020-01-20,12224.55,1532.35,768.45,2454.35,1254.9
2020-01-21,12169.85,1533.9,762.5,2465.45,1244.35
2020-01-22,12106.9,1533.35,770.2,2416.6,1240.85
2020-01-23,12180.35,1526.85,784.35,2428.4,1244.85
2020-01-24,12248.25,1521.55,782.75,2450.75,1244.55
2020-01-27,12119.0,1506.55,778.1,2395.8,1213.2
2020-01-28,12055.8,1471.75,778.0,2431.6,1223.2
2020-01-29,12129.5,1479.85,789.7,2404.25,1235.85
2020-01-30,12035.8,1443.75,780.7,2415.0,1226.05
2020-01-31,11962.1,1411.65,775.95,2414.0,1226.3
2020-02-01,11661.85,1383.35,779.5,2268.25,1198.7
2020-02-03,11707.9,1385.5,767.4,2259.75,1192.8
2020-02-04,11979.65,1426.4,787.85,2345.95,1229.8
2020-02-05,12089.15,1448.5,784.55,2391.65,1244.65
2020-02-06,12137.95,1457.8,771.35,2436.45,1239.8
2020-02-07,12098.35,1433.65,777.3,2405.65,1242.2
2020-02-10,12031.5,1435.6,773.2,2414.3,1240.3
2020-02-11,12107.9,1452.75,773.55,2435.15,1240.6
2020-02-12,12201.2,1470.3,781.05,2437.6,1249.0
2020-02-13,12174.65,1474.15,792.25,2403.65,1241.4
2020-02-14,12113.45,1487.6,786.45,2401.75,1219.35
2020-02-17,12045.8,1478.25,789.45,2350.25,1217.15
2020-02-18,11992.5,1467.4,797.65,2318.8,1213.25
2020-02-19,12125.9,1503.8,800.45,2377.25,1227.2
2020-02-20,12080.85,1485.95,797.0,2369.5,1217.1
2020-02-24,11829.4,1444.95,795.85,2292.3,1209.95
2020-02-25,11797.9,1416.4,798.4,2302.6,1200.3
2020-02-26,11678.5,1392.0,782.75,2281.45,1199.25
2020-02-27,11633.3,1386.25,777.85,2272.2,1199.45
2020-02-28,11201.75,1328.65,731.7,2175.75,1177.65
2020-03-02,11132.75,1316.15,741.05,2179.65,1179.6
2020-03-03,11303.3,1342.85,747.0,2191.4,1181.8
2020-03-04,11251.0,1339.7,758.75,2206.05,1148.85
2020-03-05,11269.0,1311.15,754.6,2195.05,1151.35
2020-03-06,10989.45,1271.0,738.95,2109.45,1134.9
2020-03-09,10451.45,1114.15,704.45,2027.9,1107.3
2020-03-11,10458.4,1153.55,686.0,2036.25,1113.8
2020-03-12,9590.15,1063.0,631.2,1875.7,1021.3
2020-03-13,9955.2,1105.3,642.35,2066.8,1069.8
2020-03-16,9197.4,1015.7,583.15,1841.75,999.5
2020-03-17,8967.05,1008.0,554.95,1755.8,975.1
2020-03-18,8468.8,968.5,534.3,1622.55,876.9
2020-03-19,8263.45,917.7,545.55,1617.6,895.55
2020-03-20,8745.45,1017.95,585.2,1753.95,882.85
2020-03-23,7610.25,884.05,526.45,1520.7,771.55
2020-03-24,7801.05,943.4,589.8,1505.1,767.7
2020-03-25,8317.85,1082.25,606.2,1646.05,856.75
2020-03-26,8641.45,1066.2,643.0,1733.25,901.1
2020-03-27,8660.25,1065.6,652.7,1754.0,904.45
2020-03-30,8281.1,1030.45,626.7,1558.75,831.65
2020-03-31,8597.75,1113.75,641.5,1633.1,861.9
2020-04-01,8253.8,1080.45,602.8,1583.5,829.65
2020-04-03,8083.8,1077.45,585.7,1499.55,813.85
2020-04-07,8792.2,1206.1,639.0,1555.15,896.1
2020-04-08,8748.75,1192.15,631.6,1558.8,888.9
2020-04-09,9111.9,1219.95,636.25,1703.1,925.05
2020-04-13,8993.85,1189.15,637.4,1655.2,895.35
2020-04-15,8925.3,1149.85,639.05,1596.3,863.3
2020-04-16,8992.8,1168.05,623.85,1625.75,879.75
2020-04-17,9266.75,1224.0,628.75,1680.6,910.3
2020-04-20,9261.85,1243.8,653.3,1727.7,944.85
2020-04-21,8981.45,1237.35,633.2,1669.7,921.65
2020-04-22,9187.3,1363.6,641.85,1664.15,928.6
2020-04-23,9313.9,1370.9,679.3,1663.45,954.95
2020-04-24,9154.4,1417.0,658.0,1580.3,938.05
2020-04-27,9282.3,1429.75,664.6,1591.45,929.7
2020-04-28,9380.9,1428.15,660.7,1715.8,931.4
2020-04-29,9553.35,1426.95,676.55,1836.75,977.1
2020-04-30,9859.9,1466.0,715.5,1916.0,1001.8
2020-05-04,9293.5,1435.2,673.7,1724.35,923.0
2020-05-05,9205.6,1460.65,673.7,1689.9,911.45
2020-05-06,9270.9,1460.75,665.9,1732.15,946.4
2020-05-07,9199.05,1506.95,664.95,1703.9,925.0
2020-05-08,9251.5,1561.8,674.2,1689.7,929.05
2020-05-11,9239.2,1576.8,682.9,1658.45,915.8
2020-05-12,9196.55,1479.25,687.65,1674.1,901.55
2020-05-13,9383.55,1496.45,694.15,1712.75,927.65
2020-05-14,9142.75,1435.95,658.15,1632.4,893.7
2020-05-15,9136.85,1459.4,652.3,1633.8,888.15
2020-05-18,8823.25,1440.75,663.9,1512.05,836.65
2020-05-19,8879.1,1408.9,668.6,1539.85,830.65
2020-05-20,9066.55,1433.7,669.55,1627.0,857.1
2020-05-21,9106.25,1441.25,672.2,1597.3,859.55
2020-05-22,9039.25,1431.55,692.35,1516.15,838.85
2020-05-26,9029.05,1424.05,680.55,1502.15,852.4
2020-05-27,9314.95,1445.55,705.45,1570.4,903.65
2020-05-28,9490.1,1472.25,707.4,1623.7,945.25
2020-05-29,9580.3,1464.4,691.0,1658.9,951.65
2020-06-01,9826.15,1520.35,699.55,1737.7,987.65
2020-06-02,9979.1,1535.7,708.1,1813.55,1001.0
2020-06-03,10061.55,1541.65,701.55,1835.65,1022.25
2020-06-04,10029.1,1579.8,707.75,1764.3,1001.7
2020-06-05,10142.15,1581.7,703.55,1766.6,1033.35
2020-06-08,10167.45,1569.5,720.85,1760.8,1015.9
2020-06-09,10046.65,1537.15,717.6,1772.1,987.3
2020-06-10,10116.15,1572.15,715.85,1809.3,991.85
2020-06-11,9902.0,1537.7,703.95,1787.45,968.6
2020-06-12,9972.9,1588.8,692.05,1792.2,982.75
2020-06-15,9813.7,1614.55,687.55,1751.65,949.85
2020-06-16,9914.0,1617.7,701.2,1821.9,990.4
2020-06-17,9881.15,1615.35,703.65,1794.65,979.25
2020-06-18,10091.65,1655.9,713.9,1855.95,1019.95
2020-06-19,10244.4,1759.4,705.55,1835.1,1033.35
2020-06-22,10311.2,1746.15,703.7,1819.4,1028.75
2020-06-23,10471.0,1720.9,720.65,1838.1,1042.3
2020-06-24,10305.3,1727.85,714.15,1797.75,1032.5
2020-06-25,10288.9,1717.9,700.5,1777.8,1028.75
2020-06-26,10383.0,1741.65,748.2,1769.35,1056.45
2020-06-29,10312.4,1723.15,731.75,1741.15,1076.05
2020-06-30,10302.1,1704.1,735.95,1754.65,1065.85
2020-07-01,10430.05,1737.6,731.9,1835.15,1084.6
2020-07-02,10551.7,1760.35,756.6,1889.45,1089.4
2020-07-03,10607.35,1787.9,762.7,1885.2,1073.95
2020-07-06,10763.65,1851.8,764.0,1868.7,1103.0
2020-07-07,10799.65,1823.45,794.15,1886.75,1105.15
2020-07-08,10705.75,1798.0,774.7,1886.05,1110.35
2020-07-09,10813.45,1824.25,781.7,1941.85,1124.95
2020-07-10,10768.05,1878.05,781.85,1886.0,1105.1
2020-07-13,10802.7,1935.0,797.05,1845.55,1080.25
2020-07-14,10607.35,1917.0,783.25,1791.6,1058.85
2020-07-15,10618.2,1844.0,830.95,1789.9,1053.15
2020-07-16,10739.95,1843.4,911.0,1787.8,1062.55
2020-07-17,10901.7,1911.7,903.15,1805.85,1098.45
2020-07-20,11022.2,1919.9,934.3,1806.05,1133.05
2020-07-21,11162.25,1971.55,936.75,1883.65,1138.55
2020-07-22,11132.6,2004.0,917.9,1881.05,1126.35
2020-07-23,11215.45,2057.8,907.95,1875.8,1130.4
2020-07-24,11194.15,2146.15,922.85,1841.3,1119.1
2020-07-27,11131.8,2156.2,948.45,1850.75,1079.5
2020-07-28,11300.55,2177.7,962.85,1897.35,1086.65
2020-07-29,11202.85,2096.65,954.15,1877.3,1064.6
2020-07-30,11102.15,2108.85,961.45,1810.65,1050.65
2020-07-31,11073.45,2067.1,966.0,1781.95,1032.8
2020-08-03,10891.6,2009.0,956.9,1739.8,1002.0
2020-08-04,11095.25,2150.6,949.85,1781.1,1041.65
2020-08-05,11101.65,2126.45,944.7,1776.7,1027.55
2020-08-06,11200.15,2134.1,970.85,1783.75,1040.7
2020-08-07,11214.05,2146.45,950.9,1777.7,1043.85
2020-08-10,11270.15,2119.85,951.35,1798.95,1050.65
2020-08-11,11322.5,2133.8,948.45,1826.75,1066.65
2020-08-12,11308.4,2127.6,954.95,1814.2,1063.7
2020-08-13,11300.45,2122.05,951.2,1804.85,1059.05
2020-08-14,11178.4,2113.8,953.6,1791.7,1034.45
2020-08-17,11247.1,2091.35,957.5,1800.55,1032.75
2020-08-18,11385.35,2118.55,967.55,1820.7,1056.5
2020-08-19,11408.4,2131.55,959.3,1827.95,1066.6
2020-08-20,11312.2,2097.05,955.15,1785.15,1059.0
2020-08-21,11371.6,2081.85,948.8,1804.05,1085.65
2020-08-24,11466.45,2095.75,947.4,1829.85,1117.05
2020-08-25,11472.25,2082.1,938.1,1829.6,1119.7
2020-08-26,11549.6,2137.3,950.8,1816.0,1118.45
2020-08-27,11559.25,2110.6,947.05,1864.1,1112.1
2020-08-28,11647.6,2116.15,935.25,1883.25,1114.5
2020-08-31,11387.5,2080.7,928.6,1832.6,1115.85
2020-09-01,11470.25,2087.25,914.15,1851.2,1127.3
2020-09-02,11535.0,2128.2,924.0,1827.2,1134.15
2020-09-03,11527.45,2112.1,935.55,1808.75,1130.9
2020-09-04,11333.85,2077.25,919.15,1769.7,1119.3
2020-09-07,11355.05,2082.65,925.05,1791.1,1110.5
2020-09-08,11317.35,2107.1,939.3,1777.3,1112.45
2020-09-09,11278.0,2161.35,927.75,1760.75,1096.5
2020-09-10,11449.25,2314.0,940.05,1777.45,1090.55
2020-09-11,11464.45,2319.75,945.7,1768.15,1078.65
2020-09-14,11440.05,2302.55,978.4,1738.0,1057.95
2020-09-15,11521.8,2318.85,982.45,1758.75,1070.5
2020-09-16,11604.55,2324.55,1001.75,1768.15,1093.65
2020-09-17,11516.1,2298.75,1011.0,1744.35,1083.6
2020-09-18,11504.95,2305.7,1002.15,1724.0,1057.3
2020-09-21,11250.55,2255.85,1009.9,1708.15,1049.3
2020-09-22,11153.65,2211.15,1007.5,1674.85,1035.4
2020-09-23,11131.85,2230.8,1019.75,1667.1,1047.25
2020-09-24,10805.55,2181.2,975.4,1636.85,1030.4
2020-09-25,11050.25,2201.7,1011.45,1652.0,1044.0
2020-09-28,11227.55,2216.25,1010.4,1681.45,1054.2
2020-09-29,11222.4,2245.05,1009.0,1713.1,1062.55
2020-09-30,11247.55,2234.35,1008.25,1740.05,1078.6
2020-10-01,11416.95,2225.25,1017.65,1790.65,1106.95
2020-10-05,11503.35,2212.2,1048.7,1785.1,1114.35
2020-10-06,11662.4,2210.35,1055.75,1934.4,1144.1
2020-10-07,11738.85,2257.5,1066.55,1948.75,1162.25
2020-10-08,11834.6,2239.25,1093.7,1949.25,1191.8
2020-10-09,11914.2,2233.45,1106.8,1957.65,1233.55
2020-10-12,11930.95,2237.05,1132.1,1965.4,1213.65
2020-10-13,11934.5,2280.7,1157.8,1943.4,1198.45
2020-10-14,11971.05,2287.5,1137.0,1979.85,1211.5
2020-10-15,11680.35,2206.5,1108.25,1947.2,1169.25
2020-10-16,11762.45,2175.8,1127.5,1961.7,1199.35
2020-10-19,11873.05,2176.2,1125.9,2031.5,1203.55
2020-10-20,11896.8,2155.9,1137.5,2015.3,1223.95
2020-10-21,11937.65,2124.6,1148.35,2048.75,1246.7
2020-10-22,11896.45,2106.95,1129.05,2042.55,1233.3
2020-10-23,11930.35,2113.05,1122.5,2059.7,1235.8
2020-10-26,11767.75,2029.1,1112.45,2073.35,1210.9
2020-10-27,11889.4,2034.5,1090.85,2041.35,1233.1
2020-10-28,11729.6,2011.45,1076.55,1968.9,1209.6
2020-10-29,11670.8,2026.9,1074.85,1934.3,1187.2
2020-10-30,11642.4,2054.5,1060.6,1923.55,1183.55
2020-11-02,11669.15,1877.45,1072.3,2040.8,1215.25
2020-11-03,11813.5,1850.4,1062.55,2130.95,1247.95
2020-11-04,11908.5,1913.2,1093.95,2088.2,1257.4
2020-11-05,12120.3,1955.0,1104.0,2100.7,1269.2
2020-11-06,12263.55,2029.15,1112.75,2138.45,1307.65
2020-11-09,12461.05,2050.7,1136.55,2152.1,1340.55
2020-11-10,12631.1,2084.55,1091.05,2272.1,1393.65
2020-11-11,12749.15,1997.2,1122.5,2324.3,1389.95
2020-11-12,12690.8,1980.0,1117.75,2332.1,1371.7
2020-11-13,12719.95,1996.4,1124.2,2306.75,1358.8
2020-11-14,12780.25,2002.3,1133.45,2311.25,1369.7
2020-11-17,12874.2,1993.25,1123.7,2349.0,1408.45
2020-11-18,12938.25,1987.2,1110.55,2364.9,1408.7
2020-11-19,12771.7,1973.15,1096.75,2324.6,1374.35
2020-11-20,12859.05,1899.5,1103.35,2334.8,1403.65
2020-11-23,12926.45,1950.7,1139.85,2250.8,1394.6
2020-11-24,13055.15,1964.05,1140.05,2217.7,1438.2
2020-11-25,12858.4,1947.8,1115.65,2191.35,1402.8
2020-11-26,12987.0,1952.6,1113.2,2238.4,1426.65
2020-11-27,12968.95,1929.8,1100.0,2256.25,1440.85
2020-12-01,13109.05,1954.9,1137.85,2306.95,1433.3
2020-12-02,13113.75,1958.15,1140.9,2276.35,1406.95
2020-12-03,13133.9,1964.05,1126.45,2253.95,1377.2
2020-12-04,13258.55,1946.75,1134.65,2245.9,1385.6
2020-12-07,13355.75,1958.2,1143.5,2303.8,1372.25
2020-12-08,13392.95,1993.75,1153.35,2309.75,1376.3
2020-12-09,13529.1,2026.95,1175.2,2306.7,1407.2
2020-12-10,13478.3,2007.0,1167.75,2289.1,1385.85
2020-12-11,13513.85,2005.8,1163.2,2295.9,1382.8
2020-12-14,13558.15,1991.3,1164.55,2302.65,1372.15
2020-12-15,13567.85,1974.35,1154.6,2350.35,1391.3
2020-12-16,13682.7,1976.55,1165.7,2424.65,1410.7
2020-12-17,13740.7,1985.6,1159.2,2494.6,1441.8
2020-12-18,13760.55,1991.55,1189.8,2479.4,1411.35
2020-12-21,13328.4,1939.7,1177.3,2414.8,1372.65
2020-12-22,13466.3,1936.7,1220.5,2403.65,1373.1
2020-12-23,13601.1,1943.85,1253.05,2403.05,1375.65
2020-12-24,13749.25,1994.15,1236.05,2455.15,1397.1
2020-12-28,13873.2,2003.3,1240.3,2476.45,1412.85
2020-12-29,13932.6,1990.05,1250.3,2518.95,1427.2
2020-12-30,13981.95,1995.5,1246.8,2518.05,1432.5
2020-12-31,13981.75,1985.3,1255.8,2558.65,1436.3
